latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-4.752,30.258,315.2,1.7,1.3,2016-06-09,0845,T,66,6.0NRT,299.8,13.9,D
-3.982,24.933,315.2,1,1,2016-06-09,0845,T,57,6.0NRT,304.6,6.6,D
-3.983,24.942,321.5,1,1,2016-06-09,0845,T,73,6.0NRT,304,11.8,D
-4.752,30.268,313.6,1.7,1.3,2016-06-09,0845,T,35,6.0NRT,300.6,11.1,D
-4.542,28.599,310.6,1.3,1.1,2016-06-09,0845,T,41,6.0NRT,298,7.7,D
-3.926,24.249,320.8,1.1,1,2016-06-09,0845,T,72,6.0NRT,307.7,8.3,D
-4.435,27.708,318.5,1.1,1.1,2016-06-09,0845,T,70,6.0NRT,305.7,10.5,D
-4.831,30.503,316.9,1.7,1.3,2016-06-09,0845,T,63,6.0NRT,298.9,18.7,D
-4.872,30.624,317.6,1.8,1.3,2016-06-09,0845,T,69,6.0NRT,298.9,23.2,D
-4.874,30.64,328.6,1.8,1.3,2016-06-09,0845,T,82,6.0NRT,299.4,50.7,D
-4.637,28.902,316.4,1.3,1.1,2016-06-09,0845,T,61,6.0NRT,298.1,13.9,D
-4.639,28.914,312.3,1.3,1.1,2016-06-09,0845,T,38,6.0NRT,298.5,9.3,D
-3.94,24.092,328,1.1,1,2016-06-09,0845,T,81,6.0NRT,306.3,18.7,D
-3.941,24.101,317.1,1.1,1,2016-06-09,0845,T,62,6.0NRT,305.2,6.5,D
-4.312,26.421,330,1,1,2016-06-09,0845,T,83,6.0NRT,303.1,22.5,D
-4.336,26.585,341.8,1,1,2016-06-09,0845,T,91,6.0NRT,304.8,40.6,D
-4.337,26.594,322.6,1,1,2016-06-09,0845,T,76,6.0NRT,304.4,13.4,D
-4.519,27.855,337.7,1.1,1.1,2016-06-09,0845,T,88,6.0NRT,304.3,37.7,D
-4.616,28.539,322.4,1.3,1.1,2016-06-09,0845,T,60,6.0NRT,301.2,14.2,D
-4.297,26.256,330,1,1,2016-06-09,0845,T,0,6.0NRT,302.5,22.4,D
-4.298,26.265,321.9,1,1,2016-06-09,0845,T,71,6.0NRT,302.9,12.6,D
-4.345,26.583,344,1,1,2016-06-09,0845,T,92,6.0NRT,304.8,43.9,D
-4.346,26.593,327,1,1,2016-06-09,0845,T,80,6.0NRT,305.2,17.5,D
-4.565,27.975,331.1,1.2,1.1,2016-06-09,0845,T,84,6.0NRT,302.4,28.2,D
-4.567,27.985,323.5,1.2,1.1,2016-06-09,0845,T,76,6.0NRT,302,16.7,D
-4.691,28.853,317.6,1.3,1.1,2016-06-09,0845,T,68,6.0NRT,299,15.6,D
-4.842,29.927,321,1.6,1.2,2016-06-09,0845,T,74,6.0NRT,300.6,19.9,D
-4.844,29.941,333.9,1.6,1.2,2016-06-09,0845,T,86,6.0NRT,302,49.8,D
-4.573,27.963,317.2,1.2,1.1,2016-06-09,0845,T,60,6.0NRT,301.9,8.9,D
-4.575,27.973,352.1,1.2,1.1,2016-06-09,0845,T,96,6.0NRT,304,74.1,D
-4.838,29.816,312.3,1.5,1.2,2016-06-09,0845,T,56,6.0NRT,299.7,8.1,D
-4.341,26.305,333.9,1,1,2016-06-09,0845,T,75,6.0NRT,304.9,26,D
-4.342,26.314,324.4,1,1,2016-06-09,0845,T,73,6.0NRT,306.3,13.6,D
-4.889,30.093,318.7,1.6,1.3,2016-06-09,0845,T,71,6.0NRT,302.3,16.5,D
-4.979,30.733,315.7,1.8,1.3,2016-06-09,0845,T,67,6.0NRT,300.9,15.7,D
-4.603,28.033,323.9,1.2,1.1,2016-06-09,0845,T,72,6.0NRT,305.2,14.6,D
-4.605,28.044,327.6,1.2,1.1,2016-06-09,0845,T,81,6.0NRT,303.5,19.8,D
-4.962,30.526,317.3,1.7,1.3,2016-06-09,0845,T,69,6.0NRT,301.3,18.4,D
-5.019,30.929,323.1,1.9,1.3,2016-06-09,0845,T,67,6.0NRT,296.3,44.6,D
-4.421,26.723,313.1,1,1,2016-06-09,0845,T,44,6.0NRT,302.6,4.6,D
-4.66,28.286,314,1.2,1.1,2016-06-09,0845,T,26,6.0NRT,300.6,8.1,D
-4.662,28.297,349.1,1.2,1.1,2016-06-09,0845,T,95,6.0NRT,303,72.1,D
-4.345,26.078,329,1,1,2016-06-09,0845,T,82,6.0NRT,306.1,21.1,D
-4.346,26.087,323,1,1,2016-06-09,0845,T,76,6.0NRT,304,14.8,D
-4.663,28.291,337.9,1.2,1.1,2016-06-09,0845,T,89,6.0NRT,301.6,43.2,D
-4.664,28.302,327.6,1.2,1.1,2016-06-09,0845,T,74,6.0NRT,302.8,23.8,D
-4.97,30.519,318.3,1.7,1.3,2016-06-09,0845,T,58,6.0NRT,301.5,18.5,D
-5.024,30.923,317.2,1.9,1.3,2016-06-09,0845,T,69,6.0NRT,295.6,27.7,D
-3.958,23.434,321.8,1.1,1.1,2016-06-09,0845,T,75,6.0NRT,300.2,16.7,D
-4.525,27.192,314.6,1.1,1,2016-06-09,0845,T,37,6.0NRT,303.3,7.1,D
-4.527,27.201,330,1.1,1,2016-06-09,0845,T,83,6.0NRT,304.3,25.5,D
-4.684,28.299,343.4,1.2,1.1,2016-06-09,0845,T,92,6.0NRT,303,52.4,D
-4.2,24.911,320.4,1,1,2016-06-09,0845,T,62,6.0NRT,305.5,7.9,D
-4.201,24.92,334.4,1,1,2016-06-09,0845,T,86,6.0NRT,305.8,25.2,D
-3.826,22.365,320,1.3,1.1,2016-06-09,0845,T,65,6.0NRT,306.1,16.2,D
-3.827,22.376,316.7,1.3,1.1,2016-06-09,0845,T,42,6.0NRT,305.5,11.4,D
-4.194,24.81,328,1,1,2016-06-09,0845,T,81,6.0NRT,305.9,16.5,D
-4.378,26.055,317.5,1,1,2016-06-09,0845,T,61,6.0NRT,303.2,8.4,D
-4.379,26.064,323.7,1,1,2016-06-09,0845,T,77,6.0NRT,304.5,14.6,D
-4.203,24.809,324,1,1,2016-06-09,0845,T,77,6.0NRT,307.3,12.5,D
-4.975,30.135,316.6,1.6,1.3,2016-06-09,0845,T,67,6.0NRT,299,17.5,D
-4.436,26.323,321.6,1,1,2016-06-09,0845,T,75,6.0NRT,301.4,14.3,D
-4.437,26.332,311.7,1,1,2016-06-09,0845,T,53,6.0NRT,301.3,5.6,D
-4.5,26.696,318.4,1,1,2016-06-09,0845,T,70,6.0NRT,305.2,9.3,D
-4.223,24.76,317.7,1,1,2016-06-09,0845,T,29,6.0NRT,305.8,6.9,D
-4.233,24.823,334.3,1,1,2016-06-09,0845,T,86,6.0NRT,305.6,25,D
-4.234,24.832,338.9,1,1,2016-06-09,0845,T,89,6.0NRT,306.3,31.5,D
-4.409,26.014,315.9,1,1,2016-06-09,0845,T,65,6.0NRT,303.4,7.5,D
-4.519,26.76,338.1,1,1,2016-06-09,0845,T,89,6.0NRT,306.9,31.2,D
-4.73,28.205,312.4,1.2,1.1,2016-06-09,0845,T,52,6.0NRT,300.1,6.2,D
-4.232,24.758,318.6,1,1,2016-06-09,0845,T,17,6.0NRT,305.4,7.4,D
-4.243,24.831,328.8,1,1,2016-06-09,0845,T,78,6.0NRT,307,16.1,D
-4.01,23.231,316.4,1.2,1.1,2016-06-09,0845,T,67,6.0NRT,302,10.7,D
-4.24,24.751,327.5,1,1,2016-06-09,0845,T,80,6.0NRT,305.9,17.3,D
-4.533,26.742,320.9,1,1,2016-06-09,0845,T,73,6.0NRT,304.4,11.7,D
-4.582,27.08,328.2,1.1,1,2016-06-09,0845,T,81,6.0NRT,300.5,24.8,D
-4.583,27.089,311.5,1.1,1,2016-06-09,0845,T,51,6.0NRT,299.3,7.2,D
-4.501,26.456,365.2,1,1,2016-06-09,0845,T,100,6.0NRT,304.2,97.1,D
-4.502,26.465,362.4,1,1,2016-06-09,0845,T,100,6.0NRT,304.2,88.7,D
-4.543,26.741,322.6,1,1,2016-06-09,0845,T,76,6.0NRT,301.5,13.7,D
-4.782,28.346,341.6,1.2,1.1,2016-06-09,0845,T,91,6.0NRT,300.5,53.1,D
-4.267,24.747,328.2,1,1,2016-06-09,0845,T,81,6.0NRT,308.3,17.1,D
-4.689,27.561,323.8,1.1,1.1,2016-06-09,0845,T,77,6.0NRT,301.2,19.3,D
-4.691,27.571,315.8,1.1,1.1,2016-06-09,0845,T,66,6.0NRT,299.7,10.6,D
-4.811,28.264,317.6,1.2,1.1,2016-06-09,0845,T,69,6.0NRT,299.5,13.3,D
-4.636,26.995,338.5,1.1,1,2016-06-09,0845,T,89,6.0NRT,302.4,35.9,D
-4.645,26.993,348.5,1.1,1,2016-06-09,0845,T,94,6.0NRT,303.7,56.5,D
-4.646,27.003,324.5,1.1,1,2016-06-09,0845,T,54,6.0NRT,305.2,14.9,D
-4.505,25.915,323.1,1,1,2016-06-09,0845,T,75,6.0NRT,305.1,12.8,D
-4.514,25.913,327.9,1,1,2016-06-09,0845,T,80,6.0NRT,305.7,17.4,D
-4.587,26.41,333.3,1,1,2016-06-09,0845,T,81,6.0NRT,304.6,25.5,D
-4.596,26.408,347,1,1,2016-06-09,0845,T,94,6.0NRT,307.4,49.2,D
-4.597,26.417,328.5,1,1,2016-06-09,0845,T,80,6.0NRT,308.6,18.3,D
-4.684,27.021,327.4,1.1,1,2016-06-09,0845,T,81,6.0NRT,302.3,20.3,D
-4.692,27.01,328,1.1,1,2016-06-09,0845,T,81,6.0NRT,302.2,21.7,D
-4.694,27.019,365.7,1.1,1,2016-06-09,0845,T,100,6.0NRT,303.5,104.7,D
-4.566,26.08,312.1,1,1,2016-06-09,0845,T,41,6.0NRT,300.7,5.3,D
-4.567,26.089,312.5,1,1,2016-06-09,0845,T,43,6.0NRT,301.4,5.4,D
-4.725,27.102,316.4,1.1,1,2016-06-09,0845,T,27,6.0NRT,303.2,5.4,D
-4.726,27.112,326.3,1.1,1,2016-06-09,0845,T,80,6.0NRT,304.2,15.9,D
-4.656,26.568,321.6,1,1,2016-06-09,0845,T,68,6.0NRT,303.1,12.2,D
-4.699,26.865,322.3,1.1,1,2016-06-09,0845,T,53,6.0NRT,304.4,11.5,D
-4.701,26.874,326.7,1.1,1,2016-06-09,0845,T,70,6.0NRT,303.9,17.1,D
-4.738,27.13,358.2,1.1,1,2016-06-09,0845,T,99,6.0NRT,307.6,79.8,D
-4.74,27.139,325.4,1.1,1,2016-06-09,0845,T,79,6.0NRT,308.1,15.2,D
-4.038,22.344,322.6,1.3,1.1,2016-06-09,0845,T,66,6.0NRT,304.5,20,D
-4.92,28.242,312.2,1.2,1.1,2016-06-09,0845,T,58,6.0NRT,298.2,7.8,D
-4.934,28.273,309.7,1.2,1.1,2016-06-09,0845,T,42,6.0NRT,298.8,5,D
-5.003,28.746,320.5,1.3,1.1,2016-06-09,0845,T,70,6.0NRT,300.6,15.3,D
-5.002,28.752,319.6,1.3,1.1,2016-06-09,0845,T,63,6.0NRT,300.7,13.8,D
-5.016,28.774,315.5,1.3,1.1,2016-06-09,0845,T,34,6.0NRT,301,8.1,D
-4.813,27.142,314.5,1.1,1,2016-06-09,0845,T,55,6.0NRT,302.8,7.1,D
-4.781,26.856,316.2,1.1,1,2016-06-09,0845,T,67,6.0NRT,300.5,9.2,D
-4.641,25.843,322.4,1,1,2016-06-09,0845,T,68,6.0NRT,306.4,12,D
-4.746,26.558,324.1,1,1,2016-06-09,0845,T,78,6.0NRT,302.4,14.7,D
-4.748,26.567,332,1,1,2016-06-09,0845,T,85,6.0NRT,305.7,23.4,D
-4.842,27.148,325.5,1.1,1,2016-06-09,0845,T,79,6.0NRT,301.7,18.4,D
-4.48,24.629,323.7,1,1,2016-06-09,0845,T,76,6.0NRT,308.5,11.5,D
-4.767,26.574,327.6,1,1,2016-06-09,0845,T,46,6.0NRT,305.7,14.9,D
-4.77,26.592,324.5,1,1,2016-06-09,0845,T,39,6.0NRT,307.3,12.3,D
-4.771,26.601,347.8,1,1,2016-06-09,0845,T,94,6.0NRT,305.7,49.8,D
-4.851,27.146,321.6,1.1,1,2016-06-09,0845,T,75,6.0NRT,304.3,14.1,D
-4.779,26.591,324.5,1,1,2016-06-09,0845,T,59,6.0NRT,303.8,12.4,D
-4.759,26.391,330.3,1,1,2016-06-09,0845,T,83,6.0NRT,306,21,D
-4.474,24.408,329.6,1,1,2016-06-09,0845,T,82,6.0NRT,308.9,17.4,D
-4.476,24.417,323.8,1,1,2016-06-09,0845,T,76,6.0NRT,308.9,10.5,D
-5.038,28.28,310,1.2,1.1,2016-06-09,0845,T,42,6.0NRT,299.2,5.5,D
-4.485,24.416,325.4,1,1,2016-06-09,0845,T,78,6.0NRT,309.2,11.9,D
-5.458,31.155,307.8,2,1.4,2016-06-09,0845,T,53,6.0NRT,294.9,13.7,D
-4.538,24.587,317.8,1,1,2016-06-09,0845,T,68,6.0NRT,306.2,5.8,D
-4.54,24.596,339,1,1,2016-06-09,0845,T,89,6.0NRT,307.7,33,D
-5.088,28.273,318.7,1.2,1.1,2016-06-09,0845,T,72,6.0NRT,299.5,14.4,D
-5.102,28.372,318.2,1.2,1.1,2016-06-09,0845,T,71,6.0NRT,299.1,16,D
-4.566,24.648,325.2,1,1,2016-06-09,0845,T,78,6.0NRT,308.5,11.3,D
-4.567,24.657,320.9,1,1,2016-06-09,0845,T,57,6.0NRT,308.4,6.8,D
-4.698,25.537,325.3,1,1,2016-06-09,0845,T,77,6.0NRT,302.5,17.7,D
-5.098,28.271,315.2,1.2,1.1,2016-06-09,0845,T,60,6.0NRT,298.8,10.6,D
-4.21,22.198,318.5,1.3,1.1,2016-06-09,0845,T,61,6.0NRT,302,15,D
-4.576,24.656,321.8,1,1,2016-06-09,0845,T,48,6.0NRT,307.2,7.2,D
-4.796,26.145,316.7,1,1,2016-06-09,0845,T,64,6.0NRT,302.3,8,D
-4.721,25.57,316.5,1,1,2016-06-09,0845,T,62,6.0NRT,300.3,9.9,D
-4.737,25.677,329.9,1,1,2016-06-09,0845,T,82,6.0NRT,302.6,23.1,D
-4.771,25.91,323.3,1,1,2016-06-09,0845,T,72,6.0NRT,304,13.4,D
-4.772,25.919,318.1,1,1,2016-06-09,0845,T,56,6.0NRT,306.9,7.9,D
-4.843,26.398,321.4,1,1,2016-06-09,0845,T,74,6.0NRT,306.2,10.9,D
-5.106,28.193,313.9,1.2,1.1,2016-06-09,0845,T,63,6.0NRT,301.8,8.7,D
-4.745,25.67,314.7,1,1,2016-06-09,0845,T,55,6.0NRT,300.8,8.1,D
-4.746,25.679,312.9,1,1,2016-06-09,0845,T,41,6.0NRT,302.7,6.5,D
-4.781,25.911,315,1,1,2016-06-09,0845,T,19,6.0NRT,304.5,4.5,D
-4.827,26.162,323.3,1,1,2016-06-09,0845,T,75,6.0NRT,303,15,D
-4.582,24.452,321.1,1,1,2016-06-09,0845,T,44,6.0NRT,308.2,6.2,D
-4.657,24.952,330.8,1,1,2016-06-09,0845,T,83,6.0NRT,303,24.1,D
-4.837,26.17,339.1,1,1,2016-06-09,0845,T,89,6.0NRT,303.4,34.3,D
-4.838,26.179,350.4,1,1,2016-06-09,0845,T,95,6.0NRT,305.1,55.4,D
-4.98,27.155,332.2,1.1,1,2016-06-09,0845,T,84,6.0NRT,303.8,26.9,D
-5.08,27.855,315.5,1.2,1.1,2016-06-09,0845,T,59,6.0NRT,303.9,8.8,D
-5.082,27.865,313.2,1.2,1.1,2016-06-09,0845,T,28,6.0NRT,301.5,5.9,D
-4.591,24.451,324.7,1,1,2016-06-09,0845,T,78,6.0NRT,308.7,10.8,D
-5.039,27.497,313.7,1.1,1.1,2016-06-09,0845,T,40,6.0NRT,301.4,7.1,D
-4.98,27.028,314,1.1,1,2016-06-09,0845,T,58,6.0NRT,303.3,5.9,D
-5.048,27.496,317.5,1.1,1.1,2016-06-09,0845,T,68,6.0NRT,300.6,10.8,D
-5.071,27.657,316.6,1.1,1.1,2016-06-09,0845,T,67,6.0NRT,300.3,11.3,D
-5.073,27.667,319.7,1.1,1.1,2016-06-09,0845,T,72,6.0NRT,302,15,D
-4.753,25.414,323,1,1,2016-06-09,0845,T,72,6.0NRT,302.7,14,D
-5.746,32.411,312.3,2.5,1.5,2016-06-09,0845,T,65,6.0NRT,296.3,28.9,D
-5.202,28.43,321.2,1.3,1.1,2016-06-09,0845,T,75,6.0NRT,297.6,21.3,D
-5.281,28.979,313.2,1.4,1.2,2016-06-09,0845,T,41,6.0NRT,297.7,10.2,D
-6.038,34.474,308,3.7,1.8,2016-06-09,0845,T,52,6.0NRT,293.5,32.7,D
-5.142,27.942,311.5,1.2,1.1,2016-06-09,0845,T,50,6.0NRT,301,6.8,D
-5.143,27.952,328.4,1.2,1.1,2016-06-09,0845,T,82,6.0NRT,301,27.6,D
-4.739,25.133,324.6,1,1,2016-06-09,0845,T,46,6.0NRT,305.3,10.7,D
-4.74,25.142,345.4,1,1,2016-06-09,0845,T,93,6.0NRT,308.2,42.3,D
-4.896,26.198,328.2,1,1,2016-06-09,0845,T,81,6.0NRT,305.5,19.3,D
-5.02,27.042,314.4,1.1,1,2016-06-09,0845,T,41,6.0NRT,302.8,5.6,D
-4.728,24.997,315.4,1,1,2016-06-09,0845,T,59,6.0NRT,303.6,6.5,D
-5.064,27.167,319.3,1.1,1,2016-06-09,0845,T,71,6.0NRT,304.5,11,D
-5.181,27.984,313.1,1.2,1.1,2016-06-09,0845,T,59,6.0NRT,298.7,8.5,D
-6.045,34.467,307,3.7,1.8,2016-06-09,0845,T,41,6.0NRT,293.2,28.6,D
-5.222,28.208,312.7,1.2,1.1,2016-06-09,0845,T,46,6.0NRT,298.6,8.1,D
-5.321,28.833,319.5,1.3,1.1,2016-06-09,0845,T,73,6.0NRT,301.5,15.5,D
-5.322,28.845,322,1.3,1.1,2016-06-09,0845,T,76,6.0NRT,301.3,19.9,D
-4.833,25.332,312.4,1,1,2016-06-09,0845,T,27,6.0NRT,302.4,4.8,D
-4.834,25.341,329.8,1,1,2016-06-09,0845,T,81,6.0NRT,302.4,22.7,D
-4.963,26.21,324.6,1,1,2016-06-09,0845,T,77,6.0NRT,305.7,16.1,D
-4.964,26.22,328.1,1,1,2016-06-09,0845,T,80,6.0NRT,303,19.6,D
-5.113,27.24,321.8,1.1,1,2016-06-09,0845,T,74,6.0NRT,306.2,12.2,D
-5.114,27.249,325.3,1.1,1,2016-06-09,0845,T,78,6.0NRT,308.4,16.8,D
-4.834,25.277,321.3,1,1,2016-06-09,0845,T,60,6.0NRT,303.6,9.9,D
-4.859,25.447,319.7,1,1,2016-06-09,0845,T,62,6.0NRT,306.2,11.4,D
-4.861,25.456,316.8,1,1,2016-06-09,0845,T,49,6.0NRT,303,9,D
-5.177,27.616,324.2,1.1,1.1,2016-06-09,0845,T,78,6.0NRT,303.4,18.6,D
-5.178,27.626,312.4,1.1,1.1,2016-06-09,0845,T,47,6.0NRT,300.8,6.1,D
-4.688,24.232,319.4,1,1,2016-06-09,0845,T,71,6.0NRT,304.6,9.8,D
-5.106,27.063,322,1.1,1,2016-06-09,0845,T,66,6.0NRT,302.9,12.8,D
-5.107,27.072,328.7,1.1,1,2016-06-09,0845,T,81,6.0NRT,303.5,21,D
-4.859,25.319,349.9,1,1,2016-06-09,0845,T,95,6.0NRT,305.5,53.8,D
-4.86,25.328,381.7,1,1,2016-06-09,0845,T,100,6.0NRT,308.3,153,D
-5.117,27.071,363.1,1.1,1,2016-06-09,0845,T,100,6.0NRT,307.2,96.3,D
-5.118,27.08,326,1.1,1,2016-06-09,0845,T,76,6.0NRT,300.6,16.8,D
-5.554,30.095,321.5,1.7,1.3,2016-06-09,0845,T,70,6.0NRT,301.5,26,D
-4.705,24.22,319.1,1,1,2016-06-09,0845,T,66,6.0NRT,302.7,9.4,D
-4.837,25.113,320.9,1,1,2016-06-09,0845,T,67,6.0NRT,305.5,11.4,D
-4.839,25.122,319.5,1,1,2016-06-09,0845,T,62,6.0NRT,301.6,10.2,D
-4.834,24.905,331.7,1,1,2016-06-09,0845,T,84,6.0NRT,305.9,22,D
-4.981,25.898,318.5,1,1,2016-06-09,0845,T,51,6.0NRT,305.8,7.5,D
-5.64,30.561,309.1,1.8,1.3,2016-06-09,0845,T,55,6.0NRT,297.2,11.1,D
-4.843,24.903,341.4,1,1,2016-06-09,0845,T,90,6.0NRT,305.9,36.9,D
-4.845,24.912,337.5,1,1,2016-06-09,0845,T,88,6.0NRT,307.3,30.1,D
-4.911,25.36,328.3,1,1,2016-06-09,0845,T,75,6.0NRT,304.1,17.9,D
-4.912,25.369,339.3,1,1,2016-06-09,0845,T,89,6.0NRT,307.6,32.5,D
-4.99,25.896,318,1,1,2016-06-09,0845,T,66,6.0NRT,305.9,7.8,D
-4.991,25.905,316.9,1,1,2016-06-09,0845,T,61,6.0NRT,304,6.8,D
-5.22,27.48,322.8,1.1,1.1,2016-06-09,0845,T,36,6.0NRT,306.3,12.7,D
-4.921,25.368,327.7,1,1,2016-06-09,0845,T,59,6.0NRT,302.9,16.4,D
-4.923,25.377,334.9,1,1,2016-06-09,0845,T,86,6.0NRT,303.8,25.5,D
-4.924,25.386,322.9,1,1,2016-06-09,0845,T,49,6.0NRT,305.8,10.7,D
-5.033,26.129,323.4,1,1,2016-06-09,0845,T,75,6.0NRT,304.7,14.8,D
-5.235,27.518,321,1.1,1.1,2016-06-09,0845,T,16,6.0NRT,304.2,11,D
-5.237,27.528,318.8,1.1,1.1,2016-06-09,0845,T,25,6.0NRT,301.9,9.6,D
-5.078,26.373,316.5,1,1,2016-06-09,0845,T,65,6.0NRT,304,7.5,D
-5.107,26.566,336.1,1,1,2016-06-09,0845,T,87,6.0NRT,306,30.3,D
-5.412,28.683,313.6,1.3,1.1,2016-06-09,0845,T,62,6.0NRT,299.6,8.1,D
-5.414,28.694,315.4,1.3,1.1,2016-06-09,0845,T,66,6.0NRT,300.4,10.1,D
-5.613,30.111,314.4,1.7,1.3,2016-06-09,0845,T,45,6.0NRT,301.4,10.4,D
-4.97,25.571,316.5,1,1,2016-06-09,0845,T,61,6.0NRT,302.6,7.9,D
-5.215,27.248,315.9,1.1,1,2016-06-09,0845,T,64,6.0NRT,302.8,8.4,D
-6.104,33.609,306.2,3.2,1.7,2016-06-09,0845,T,41,6.0NRT,295.3,23.3,D
-4.887,24.888,371.4,1,1,2016-06-09,0845,T,100,6.0NRT,306.7,112.2,D
-4.888,24.897,391.9,1,1,2016-06-09,0845,T,100,6.0NRT,310.7,200,D
-5.259,27.413,313,1.1,1.1,2016-06-09,0845,T,53,6.0NRT,301.3,6.5,D
-5.471,28.877,323.5,1.4,1.2,2016-06-09,0845,T,78,6.0NRT,302.1,26,D
-5.473,28.89,328.5,1.4,1.2,2016-06-09,0845,T,82,6.0NRT,299.9,34.3,D
-5.155,26.645,317.4,1,1,2016-06-09,0845,T,65,6.0NRT,304.4,8.1,D
-5.211,27.022,317.3,1.1,1,2016-06-09,0845,T,44,6.0NRT,304,7.9,D
-5.468,28.783,311.6,1.3,1.1,2016-06-09,0845,T,48,6.0NRT,297.6,7.7,D
-4.995,25.488,321,1,1,2016-06-09,0845,T,70,6.0NRT,303.7,12.5,D
-5.217,27.015,320,1.1,1,2016-06-09,0845,T,71,6.0NRT,303,11.7,D
-5.28,27.455,311.7,1.1,1.1,2016-06-09,0845,T,41,6.0NRT,300.6,5.1,D
-6.102,33.604,306.9,3.2,1.7,2016-06-09,0845,T,44,6.0NRT,295.1,23.4,D
-4.933,24.949,320.2,1,1,2016-06-09,0845,T,48,6.0NRT,305.9,6.9,D
-4.949,25.056,323.9,1,1,2016-06-09,0845,T,71,6.0NRT,303.3,14.7,D
-5.274,27.284,317.5,1.1,1,2016-06-09,0845,T,66,6.0NRT,301,10.6,D
-5.276,27.294,311.9,1.1,1,2016-06-09,0845,T,44,6.0NRT,301.6,5.2,D
-4.927,24.848,323.7,1,1,2016-06-09,0845,T,76,6.0NRT,305.7,12,D
-4.929,24.857,320.1,1,1,2016-06-09,0845,T,64,6.0NRT,306.3,7.6,D
-4.958,25.055,320.4,1,1,2016-06-09,0845,T,64,6.0NRT,301.6,10.9,D
-4.994,25.297,320.1,1,1,2016-06-09,0845,T,64,6.0NRT,302.9,10.1,D
-5.048,25.663,317.4,1,1,2016-06-09,0845,T,63,6.0NRT,301.9,8.8,D
-5.256,27.088,323.7,1.1,1,2016-06-09,0845,T,76,6.0NRT,302.8,15.3,D
-5.331,27.612,335.2,1.1,1.1,2016-06-09,0845,T,87,6.0NRT,298.8,38,D
-5.429,28.303,328.2,1.2,1.1,2016-06-09,0845,T,71,6.0NRT,302.7,23.1,D
-5.517,28.928,320.7,1.4,1.2,2016-06-09,0845,T,75,6.0NRT,300.4,18.1,D
-4.957,24.863,328.2,1,1,2016-06-09,0845,T,39,6.0NRT,309.8,14.3,D
-4.958,24.872,330.8,1,1,2016-06-09,0845,T,61,6.0NRT,308.4,16.3,D
-5.434,28.123,310.6,1.2,1.1,2016-06-09,0845,T,43,6.0NRT,299.6,6.2,D
-4.966,24.861,341.1,1,1,2016-06-09,0845,T,90,6.0NRT,309.4,32.9,D
-5.038,25.345,329,1,1,2016-06-09,0845,T,80,6.0NRT,305,18.6,D
-5.039,25.354,322.3,1,1,2016-06-09,0845,T,53,6.0NRT,303.2,10.9,D
-4.976,24.869,346.2,1,1,2016-06-09,0845,T,93,6.0NRT,308.2,39.7,D
-4.978,24.878,354.3,1,1,2016-06-09,0845,T,97,6.0NRT,311.9,57.2,D
-4.979,24.887,333.5,1,1,2016-06-09,0845,T,77,6.0NRT,310.3,19,D
-5.284,26.957,321.7,1.1,1,2016-06-09,0845,T,73,6.0NRT,303.4,11.7,D
-5.471,28.241,322,1.2,1.1,2016-06-09,0845,T,70,6.0NRT,302.1,15.6,D
-5.286,26.908,317,1.1,1,2016-06-09,0845,T,35,6.0NRT,304,6.5,D
-5.559,28.777,317.5,1.3,1.1,2016-06-09,0845,T,70,6.0NRT,298.4,14.1,D
-4.947,24.552,326.1,1,1,2016-06-09,0845,T,79,6.0NRT,309.1,14.5,D
-4.949,24.561,327,1,1,2016-06-09,0845,T,80,6.0NRT,307.2,15.1,D
-5.556,28.771,315.7,1.3,1.1,2016-06-09,0845,T,65,6.0NRT,298.8,11.1,D
-5.004,24.748,323.3,1,1,2016-06-09,0845,T,47,6.0NRT,308,10.1,D
-5.113,25.483,328.6,1,1,2016-06-09,0845,T,80,6.0NRT,305.8,21.2,D
-5.115,25.492,328.3,1,1,2016-06-09,0845,T,80,6.0NRT,304.4,20.3,D
-5.345,27.001,316.4,1.1,1,2016-06-09,0845,T,48,6.0NRT,304.7,6.5,D
-5.346,27.01,316,1.1,1,2016-06-09,0845,T,0,6.0NRT,301.4,5.6,D
-5.142,25.552,314.6,1,1,2016-06-09,0845,T,51,6.0NRT,303.1,6.1,D
-4.21,19.317,315.7,2.2,1.4,2016-06-09,0845,T,63,6.0NRT,299.5,26.8,D
-4.213,19.337,316.5,2.2,1.4,2016-06-09,0845,T,66,6.0NRT,300,28.3,D
-5.403,27.27,345.3,1.1,1,2016-06-09,0845,T,93,6.0NRT,304.6,52.1,D
-4.222,19.315,312.4,2.2,1.4,2016-06-09,0845,T,25,6.0NRT,298.5,17.8,D
-4.225,19.335,317.9,2.2,1.4,2016-06-09,0845,T,67,6.0NRT,300.9,31.6,D
-5.022,24.56,318.9,1,1,2016-06-09,0845,T,58,6.0NRT,307,5.4,D
-5.037,24.66,324.2,1,1,2016-06-09,0845,T,73,6.0NRT,309.3,10.6,D
-5.198,25.744,316.1,1,1,2016-06-09,0845,T,58,6.0NRT,303,7.2,D
-5.199,25.753,314.6,1,1,2016-06-09,0845,T,48,6.0NRT,303.6,5.6,D
-5.836,30.143,312,1.7,1.3,2016-06-09,0845,T,63,6.0NRT,296.7,15,D
